,job_type,employment,race,exemption_exempt,exemption_non-exempt,ethnicity_no,ethnicity_yes,gender_female,gender_male,affiliation_AAM,affiliation_AAMD
16598,8,6,5,0,1,1,0,1,0,1,0
16599,8,6,1,0,1,1,0,1,0,1,0
16600,6,4,1,1,0,1,0,1,0,1,0
16601,2,4,1,1,0,1,0,1,0,1,0
16603,2,4,1,0,1,1,0,1,0,1,0
16604,9,6,1,0,1,1,0,1,0,1,0
16605,9,6,1,0,1,1,0,1,0,1,0
16606,9,6,1,0,1,1,0,1,0,1,0
16607,9,6,1,0,1,1,0,1,0,1,0
16608,9,6,1,0,1,1,0,1,0,1,0
16609,9,6,1,0,1,1,0,1,0,1,0
16610,9,6,1,0,1,1,0,1,0,1,0
16611,17,4,1,1,0,1,0,0,1,0,1
16612,17,6,1,0,1,1,0,0,1,0,1
16613,17,6,1,0,1,1,0,1,0,0,1
16614,17,6,3,0,1,1,0,0,1,0,1
16615,17,6,1,0,1,1,0,0,1,0,1
16616,17,6,2,0,1,1,0,0,1,0,1
16617,17,6,1,0,1,1,0,0,1,0,1
16618,17,6,1,0,1,1,0,0,1,0,1
16619,17,6,1,0,1,1,0,0,1,0,1
16620,17,6,3,0,1,1,0,1,0,0,1
16621,17,6,1,0,1,1,0,1,0,0,1
16622,17,6,1,0,1,1,0,1,0,0,1
16623,17,6,1,0,1,1,0,1,0,0,1
16624,17,6,1,0,1,1,0,0,1,0,1
16625,17,6,1,0,1,1,0,1,0,0,1
16626,17,6,5,0,1,1,0,0,1,0,1
16627,17,6,1,0,1,1,0,0,1,0,1
16628,17,6,1,0,1,1,0,1,0,0,1
16629,17,6,1,0,1,1,0,1,0,0,1
16630,17,6,1,0,1,0,1,0,1,0,1
16631,16,4,1,1,0,1,0,1,0,0,1
16632,16,4,1,0,1,1,0,1,0,0,1
16633,16,6,1,0,1,1,0,1,0,0,1
16634,16,6,1,0,1,1,0,1,0,0,1
16635,16,6,1,0,1,1,0,0,1,0,1
16636,16,6,1,0,1,1,0,1,0,0,1
16637,16,6,1,0,1,1,0,1,0,0,1
16638,16,6,1,0,1,1,0,1,0,0,1
16639,16,6,1,0,1,1,0,1,0,0,1
16640,16,6,1,0,1,1,0,0,1,0,1
16641,16,6,1,0,1,1,0,1,0,0,1
16642,2,4,1,1,0,1,0,1,0,0,1
16643,2,4,1,1,0,1,0,1,0,0,1
16644,2,4,1,1,0,1,0,1,0,0,1
16645,4,6,1,1,0,1,0,1,0,0,1
16646,6,6,1,0,1,1,0,0,1,0,1
16647,5,6,1,0,1,1,0,1,0,0,1
16648,4,6,1,0,1,1,0,1,0,0,1
16649,4,6,1,0,1,1,0,1,0,0,1
16650,6,6,1,0,1,1,0,1,0,0,1
16651,5,6,1,0,1,1,0,1,0,0,1
16652,4,6,1,0,1,1,0,1,0,0,1
16653,6,6,1,0,1,1,0,1,0,0,1
16654,7,4,1,1,0,1,0,0,1,0,1
16655,1,4,1,1,0,1,0,0,1,0,1
16656,14,4,1,0,1,1,0,1,0,0,1
16657,12,6,1,1,0,1,0,1,0,0,1
16658,12,4,1,0,1,1,0,1,0,0,1
16659,12,4,1,0,1,1,0,1,0,0,1
16660,12,6,1,0,1,1,0,1,0,0,1
16661,11,4,1,1,0,1,0,1,0,0,1
16662,11,6,1,0,1,1,0,1,0,0,1
16663,10,4,1,1,0,1,0,0,1,0,1
16664,2,4,1,1,0,1,0,0,1,1,0
16665,2,4,1,1,0,1,0,1,0,1,0
16666,16,4,1,1,0,1,0,1,0,1,0
16667,14,4,1,1,0,1,0,1,0,1,0
16668,1,4,1,1,0,1,0,0,1,1,0
16669,7,4,1,1,0,1,0,1,0,1,0
16670,1,6,1,0,1,1,0,1,0,1,0
16671,1,6,1,0,1,1,0,1,0,1,0
16672,16,6,1,0,1,1,0,1,0,1,0
16673,16,6,1,0,1,1,0,1,0,1,0
16674,16,6,1,0,1,1,0,1,0,1,0
16675,16,6,1,0,1,1,0,1,0,1,0
16676,1,6,1,0,1,1,0,0,1,1,0
16677,1,6,1,0,1,1,0,1,0,1,0
16679,7,4,1,1,0,1,0,1,0,1,0
16680,12,4,1,1,0,1,0,0,1,1,0
16695,6,6,1,0,1,1,0,1,0,0,1
16696,7,4,1,1,0,1,0,0,1,0,1
16698,16,6,1,0,1,1,0,1,0,0,1
16699,3,4,1,0,1,1,0,0,1,0,1
16700,17,6,1,0,1,1,0,0,1,0,1
16701,17,4,2,0,1,1,0,0,1,0,1
16702,17,6,1,0,1,1,0,1,0,0,1
16703,6,6,1,0,1,1,0,1,0,0,1
16704,17,4,2,0,1,1,0,0,1,0,1
16706,16,6,1,0,1,1,0,1,0,0,1
16709,7,4,1,1,0,1,0,1,0,0,1
16710,17,4,1,0,1,1,0,0,1,0,1
16713,11,4,1,1,0,1,0,1,0,0,1
16714,17,6,2,0,1,1,0,0,1,0,1
16715,7,4,1,1,0,1,0,1,0,0,1
16716,4,4,1,1,0,1,0,1,0,0,1
16719,3,4,1,0,1,1,0,1,0,0,1
16721,13,4,1,0,1,1,0,1,0,0,1
16722,2,4,1,1,0,1,0,1,0,0,1
16723,5,4,1,0,1,1,0,1,0,0,1
16724,3,4,1,0,1,1,0,0,1,0,1
16725,8,6,2,0,1,1,0,1,0,0,1
16726,17,6,1,0,1,1,0,0,1,0,1
16727,9,1,1,0,1,1,0,0,1,0,1
16731,6,6,2,0,1,1,0,0,1,0,1
16732,16,4,1,1,0,1,0,1,0,0,1
16733,16,4,1,0,1,1,0,1,0,0,1
16734,17,6,1,0,1,1,0,1,0,0,1
16736,5,4,1,1,0,1,0,1,0,0,1
16737,8,6,2,0,1,1,0,1,0,0,1
16739,17,6,2,0,1,1,0,1,0,0,1
16740,9,4,1,1,0,1,0,1,0,0,1
16742,3,4,3,0,1,1,0,1,0,0,1
16743,11,4,1,0,1,1,0,1,0,0,1
16744,4,4,1,1,0,1,0,1,0,0,1
16751,12,4,1,1,0,1,0,1,0,0,1
16755,8,6,1,0,1,1,0,1,0,0,1
16756,17,6,2,0,1,1,0,0,1,0,1
16757,17,6,1,0,1,1,0,1,0,0,1
16758,11,4,1,1,0,1,0,1,0,0,1
16759,12,4,1,1,0,1,0,1,0,0,1
16762,9,6,2,0,1,1,0,1,0,0,1
16763,12,6,1,0,1,1,0,1,0,0,1
16765,17,6,2,0,1,1,0,0,1,0,1
16767,8,4,1,0,1,1,0,0,1,0,1
16768,17,4,1,0,1,1,0,0,1,0,1
16771,4,4,1,1,0,1,0,1,0,0,1
16772,17,4,1,0,1,1,0,1,0,0,1
16773,14,4,1,1,0,1,0,1,0,0,1
16778,1,4,1,1,0,1,0,0,1,0,1
16781,7,4,1,1,0,1,0,1,0,0,1
16783,5,4,1,0,1,1,0,1,0,0,1
16787,17,6,2,0,1,1,0,0,1,0,1
16789,17,6,1,0,1,1,0,0,1,0,1
16790,17,6,2,0,1,1,0,0,1,0,1
16791,4,4,1,0,1,1,0,0,1,0,1
16793,10,4,1,0,1,1,0,0,1,0,1
16794,2,4,1,1,0,1,0,1,0,0,1
16795,17,6,1,0,1,1,0,0,1,0,1
16802,12,6,1,0,1,1,0,1,0,0,1
16803,2,4,1,1,0,1,0,0,1,0,1
16804,17,6,1,0,1,1,0,1,0,0,1
16805,17,4,1,0,1,1,0,0,1,0,1
16807,7,4,1,1,0,1,0,1,0,1,0
16808,3,6,2,1,0,1,0,0,1,1,0
16809,14,4,1,1,0,1,0,1,0,0,1
16810,14,4,3,1,0,1,0,1,0,0,1
16811,14,6,1,0,1,1,0,1,0,0,1
16812,14,4,1,1,0,1,0,1,0,0,1
16813,1,6,1,0,1,1,0,1,0,0,1
16814,1,4,1,0,1,1,0,0,1,0,1
16815,1,4,1,1,0,1,0,1,0,0,1
16816,1,4,1,1,0,1,0,1,0,0,1
16817,1,4,1,1,0,1,0,0,1,0,1
16818,1,4,1,1,0,1,0,1,0,0,1
16819,1,4,1,1,0,1,0,0,1,0,1
16820,1,4,1,1,0,1,0,1,0,0,1
16821,1,4,1,1,0,1,0,1,0,0,1
16822,1,4,1,1,0,1,0,1,0,0,1
16824,1,4,1,0,1,1,0,1,0,0,1
16825,16,4,1,1,0,1,0,1,0,0,1
16827,8,6,1,0,1,1,0,1,0,0,1
16828,8,6,1,0,1,1,0,1,0,0,1
16830,8,6,3,0,1,1,0,1,0,0,1
16831,8,6,1,0,1,1,0,1,0,0,1
16832,8,4,6,0,1,1,0,1,0,0,1
16835,8,4,1,0,1,1,0,1,0,0,1
16836,8,6,1,0,1,1,0,0,1,0,1
16837,8,6,1,0,1,1,0,1,0,0,1
16838,8,4,3,0,1,1,0,0,1,0,1
16839,8,6,1,0,1,1,0,0,1,0,1
16840,8,6,1,0,1,1,0,1,0,0,1
16841,8,6,3,0,1,1,0,1,0,0,1
16843,8,4,1,0,1,1,0,0,1,0,1
16845,8,6,1,0,1,1,0,0,1,0,1
16846,8,6,1,0,1,1,0,1,0,0,1
16847,8,4,1,0,1,1,0,1,0,0,1
16849,8,6,1,0,1,1,0,1,0,0,1
16850,8,6,1,0,1,1,0,0,1,0,1
16852,8,4,5,0,1,1,0,1,0,0,1
16853,8,4,1,0,1,1,0,0,1,0,1
16854,8,6,1,0,1,1,0,0,1,0,1
16857,8,6,1,0,1,1,0,0,1,0,1
16858,8,6,2,0,1,1,0,1,0,0,1
16859,8,4,1,0,1,1,0,1,0,0,1
16861,8,6,1,0,1,1,0,0,1,0,1
16862,8,4,1,0,1,1,0,0,1,0,1
16863,8,4,2,0,1,1,0,1,0,0,1
16865,8,6,1,0,1,1,0,1,0,0,1
16866,8,6,1,0,1,1,0,0,1,0,1
16867,8,4,1,0,1,1,0,1,0,0,1
16868,8,6,3,0,1,1,0,1,0,0,1
16870,8,6,5,0,1,1,0,1,0,0,1
16871,8,6,1,0,1,1,0,1,0,0,1
16872,8,6,1,0,1,1,0,1,0,0,1
16873,8,4,5,0,1,1,0,0,1,0,1
16874,8,6,1,0,1,1,0,1,0,0,1
16877,8,6,2,0,1,1,0,1,0,0,1
16878,8,6,2,0,1,1,0,1,0,0,1
16879,8,6,1,0,1,1,0,1,0,0,1
16880,8,6,2,0,1,1,0,1,0,0,1
16883,8,6,1,0,1,1,0,1,0,0,1
16884,8,6,1,0,1,1,0,1,0,0,1
16885,8,4,2,0,1,1,0,0,1,0,1
16886,8,6,1,0,1,1,0,0,1,0,1
16887,8,6,2,0,1,1,0,1,0,0,1
16888,8,6,1,0,1,1,0,0,1,0,1
16889,8,6,1,0,1,1,0,1,0,0,1
16891,8,6,1,0,1,1,0,1,0,0,1
16892,8,6,1,0,1,1,0,0,1,0,1
16894,8,6,5,0,1,1,0,1,0,0,1
16895,8,6,2,0,1,1,0,1,0,0,1
16896,8,6,2,0,1,1,0,1,0,0,1
16897,8,6,2,0,1,1,0,1,0,0,1
16898,8,6,3,0,1,1,0,0,1,0,1
16900,8,6,1,0,1,1,0,0,1,0,1
16901,8,6,1,0,1,1,0,1,0,0,1
16904,8,6,3,0,1,1,0,1,0,0,1
16905,8,6,1,0,1,1,0,1,0,0,1
16906,8,6,1,0,1,1,0,0,1,0,1
16907,8,6,1,0,1,1,0,0,1,0,1
16908,8,6,1,0,1,1,0,0,1,0,1
16909,8,6,5,0,1,1,0,1,0,0,1
16910,8,6,3,0,1,1,0,0,1,0,1
16911,8,6,1,0,1,1,0,0,1,0,1
16914,8,6,2,0,1,1,0,1,0,0,1
16915,8,6,2,0,1,1,0,0,1,0,1
16916,8,6,2,0,1,1,0,1,0,0,1
16917,8,6,1,0,1,1,0,1,0,0,1
16918,8,6,2,0,1,1,0,1,0,0,1
16919,8,6,1,0,1,1,0,1,0,0,1
16920,8,6,1,0,1,1,0,0,1,0,1
16921,8,6,5,0,1,1,0,1,0,0,1
16922,8,6,1,0,1,1,0,0,1,0,1
16923,8,6,1,0,1,1,0,1,0,0,1
16924,8,6,1,0,1,1,0,0,1,0,1
16925,8,6,2,0,1,1,0,1,0,0,1
16926,8,6,1,0,1,1,0,0,1,0,1
16929,8,6,1,0,1,1,0,1,0,0,1
16930,1,4,1,1,0,1,0,1,0,0,1
16931,1,4,1,1,0,1,0,1,0,0,1
16932,1,4,1,1,0,1,0,1,0,0,1
16933,1,4,1,1,0,1,0,1,0,0,1
16934,1,4,1,1,0,1,0,1,0,0,1
16935,1,4,1,1,0,1,0,1,0,0,1
16936,1,4,1,1,0,1,0,1,0,0,1
16937,1,4,1,1,0,1,0,1,0,0,1
16938,1,4,3,1,0,1,0,1,0,0,1
16939,1,4,1,1,0,1,0,1,0,0,1
16940,1,4,1,1,0,1,0,1,0,0,1
16942,1,4,5,1,0,1,0,1,0,0,1
16943,1,5,1,0,1,1,0,1,0,0,1
16944,1,4,1,0,1,1,0,1,0,0,1
16945,3,4,1,1,0,1,0,0,1,0,1
16946,3,4,1,1,0,1,0,1,0,0,1
16947,3,4,1,1,0,1,0,0,1,0,1
16948,3,4,6,1,0,1,0,0,1,0,1
16949,3,4,3,1,0,1,0,0,1,0,1
16950,14,4,1,1,0,1,0,1,0,0,1
16951,14,4,1,1,0,1,0,1,0,0,1
16952,6,5,1,1,0,1,0,1,0,0,1
16953,6,4,1,1,0,1,0,0,1,0,1
16954,6,4,3,1,0,1,0,0,1,0,1
16955,6,5,1,1,0,1,0,0,1,0,1
16956,6,5,1,1,0,1,0,0,1,0,1
16957,18,4,1,1,0,1,0,1,0,0,1
16958,18,4,1,1,0,1,0,0,1,0,1
16959,18,5,1,1,0,1,0,1,0,0,1
16960,18,5,1,1,0,1,0,1,0,0,1
16961,18,4,1,1,0,1,0,0,1,0,1
16962,18,5,1,1,0,1,0,1,0,0,1
16963,18,5,1,1,0,1,0,1,0,0,1
16964,18,5,1,1,0,1,0,0,1,0,1
16965,18,4,1,1,0,1,0,1,0,0,1
16966,18,4,1,1,0,1,0,1,0,0,1
16967,18,4,1,1,0,1,0,1,0,0,1
16968,18,5,1,1,0,1,0,1,0,0,1
16969,18,5,1,1,0,1,0,1,0,0,1
16970,18,5,1,0,1,1,0,1,0,0,1
16971,14,4,1,1,0,1,0,1,0,0,1
16973,1,4,2,0,1,1,0,1,0,0,1
16974,1,4,2,0,1,1,0,1,0,0,1
16975,1,6,1,0,1,1,0,1,0,0,1
16976,2,4,1,1,0,1,0,1,0,0,1
16977,2,4,1,1,0,1,0,1,0,0,1
16978,2,4,1,1,0,1,0,1,0,0,1
16979,2,4,1,1,0,1,0,0,1,0,1
16980,2,4,1,1,0,1,0,0,1,0,1
16981,2,4,1,1,0,1,0,1,0,0,1
16982,2,4,1,1,0,1,0,1,0,0,1
16983,2,4,1,1,0,1,0,1,0,0,1
16984,2,4,1,1,0,1,0,0,1,0,1
16985,2,4,1,1,0,1,0,0,1,0,1
16986,2,5,3,1,0,1,0,1,0,0,1
16987,2,4,1,1,0,1,0,1,0,0,1
16988,2,4,1,1,0,1,0,1,0,0,1
16989,2,4,1,1,0,1,0,0,1,0,1
16990,2,4,3,1,0,1,0,0,1,0,1
16991,2,4,1,1,0,1,0,1,0,0,1
16992,2,4,3,1,0,1,0,1,0,0,1
16994,2,4,2,1,0,1,0,1,0,0,1
16995,12,4,3,0,1,1,0,1,0,0,1
16996,12,4,1,0,1,1,0,1,0,0,1
16997,12,4,1,0,1,1,0,1,0,0,1
16998,12,4,1,0,1,1,0,1,0,0,1
16999,12,4,1,0,1,1,0,1,0,0,1
17000,5,4,1,1,0,1,0,1,0,0,1
17001,5,4,5,1,0,1,0,1,0,0,1
17002,5,4,1,1,0,1,0,1,0,0,1
17003,5,4,1,1,0,1,0,1,0,0,1
17004,5,4,1,1,0,1,0,0,1,0,1
17005,5,4,5,1,0,1,0,1,0,0,1
17006,5,4,1,1,0,1,0,1,0,0,1
17007,5,4,2,1,0,1,0,0,1,0,1
17008,3,4,1,1,0,1,0,0,1,0,1
17009,3,4,3,1,0,1,0,0,1,0,1
17010,1,4,1,0,1,1,0,1,0,0,1
17011,1,4,1,0,1,1,0,1,0,0,1
17012,1,4,1,0,1,1,0,1,0,0,1
17013,1,4,2,0,1,1,0,1,0,0,1
17014,1,4,1,0,1,1,0,1,0,0,1
17015,1,4,1,0,1,1,0,1,0,0,1
17016,1,4,1,0,1,1,0,1,0,0,1
17017,1,4,1,0,1,1,0,1,0,0,1
17018,1,4,1,0,1,1,0,1,0,0,1
17019,1,4,2,0,1,1,0,0,1,0,1
17021,3,4,1,0,1,1,0,1,0,0,1
17022,10,4,1,0,1,1,0,1,0,0,1
17025,3,4,2,0,1,1,0,0,1,0,1
17026,3,4,1,0,1,1,0,0,1,0,1
17028,3,4,2,0,1,1,0,1,0,0,1
17029,3,4,5,0,1,1,0,1,0,0,1
17030,3,4,2,0,1,1,0,0,1,0,1
17031,3,4,2,0,1,1,0,0,1,0,1
17032,3,4,2,0,1,1,0,0,1,0,1
17033,3,4,2,0,1,1,0,0,1,0,1
17034,3,4,2,0,1,1,0,0,1,0,1
17036,3,4,2,0,1,1,0,0,1,0,1
17037,3,4,3,0,1,1,0,0,1,0,1
17038,3,4,3,0,1,1,0,0,1,0,1
17041,3,4,3,0,1,1,0,0,1,0,1
17042,3,4,3,0,1,1,0,0,1,0,1
17043,3,4,2,0,1,1,0,1,0,0,1
17044,3,4,2,0,1,1,0,1,0,0,1
17045,3,4,1,0,1,1,0,0,1,0,1
17046,3,4,3,0,1,1,0,0,1,0,1
17048,3,4,2,0,1,1,0,1,0,0,1
17049,3,4,3,0,1,1,0,1,0,0,1
17050,3,4,3,0,1,1,0,0,1,0,1
17051,3,4,1,0,1,1,0,0,1,0,1
17052,3,4,2,0,1,1,0,0,1,0,1
17053,3,4,3,0,1,1,0,0,1,0,1
17055,3,4,3,0,1,1,0,0,1,0,1
17056,3,4,2,0,1,1,0,0,1,0,1
17057,3,4,3,0,1,1,0,0,1,0,1
17058,3,4,3,0,1,1,0,1,0,0,1
17060,3,4,2,0,1,1,0,1,0,0,1
17063,3,4,1,0,1,1,0,0,1,0,1
17065,3,4,3,0,1,1,0,0,1,0,1
17067,3,4,2,0,1,1,0,1,0,0,1
17069,3,4,2,0,1,1,0,0,1,0,1
17071,3,4,1,0,1,1,0,0,1,0,1
17073,3,4,2,0,1,1,0,0,1,0,1
17074,3,4,2,0,1,1,0,0,1,0,1
17075,3,4,2,0,1,1,0,1,0,0,1
17076,3,4,1,0,1,1,0,1,0,0,1
17078,3,4,2,0,1,1,0,1,0,0,1
17079,3,4,1,0,1,1,0,1,0,0,1
17080,3,4,2,0,1,1,0,0,1,0,1
17081,3,4,1,0,1,1,0,0,1,0,1
17082,3,4,2,0,1,1,0,0,1,0,1
17083,3,4,1,0,1,1,0,1,0,0,1
17084,3,4,2,0,1,1,0,0,1,0,1
17085,3,4,2,0,1,1,0,0,1,0,1
17087,3,4,2,0,1,1,0,1,0,0,1
17088,3,4,3,0,1,1,0,0,1,0,1
17089,3,4,2,0,1,1,0,0,1,0,1
17090,3,4,3,0,1,1,0,0,1,0,1
17091,3,4,1,0,1,1,0,1,0,0,1
17092,3,4,2,0,1,1,0,0,1,0,1
17094,3,4,3,0,1,1,0,1,0,0,1
17095,3,4,2,0,1,1,0,0,1,0,1
17097,3,4,1,0,1,1,0,0,1,0,1
17100,3,4,3,0,1,1,0,0,1,0,1
17101,3,4,1,0,1,1,0,0,1,0,1
17102,3,4,3,0,1,1,0,1,0,0,1
17104,3,4,3,0,1,1,0,0,1,0,1
17105,3,4,1,0,1,1,0,1,0,0,1
17106,3,4,2,0,1,1,0,0,1,0,1
17107,3,4,2,0,1,1,0,0,1,0,1
17109,3,4,2,0,1,1,0,0,1,0,1
17110,3,4,2,0,1,1,0,1,0,0,1
17112,3,4,2,0,1,1,0,1,0,0,1
17114,3,4,2,0,1,1,0,1,0,0,1
17116,3,4,2,0,1,1,0,0,1,0,1
17117,3,4,2,0,1,1,0,0,1,0,1
17118,3,4,2,0,1,1,0,1,0,0,1
17120,3,4,2,0,1,1,0,0,1,0,1
17121,3,4,2,0,1,1,0,0,1,0,1
17122,3,4,1,0,1,1,0,1,0,0,1
17123,3,4,2,0,1,1,0,0,1,0,1
17124,3,4,1,0,1,1,0,1,0,0,1
17125,3,4,2,0,1,1,0,1,0,0,1
17127,3,4,2,0,1,1,0,0,1,0,1
17128,3,4,2,0,1,1,0,0,1,0,1
17129,3,4,2,0,1,1,0,1,0,0,1
17130,3,4,2,0,1,1,0,1,0,0,1
17131,3,4,2,0,1,1,0,0,1,0,1
17132,1,4,1,1,0,1,0,1,0,0,1
17133,5,5,3,1,0,1,0,1,0,0,1
17135,12,4,3,1,0,1,0,0,1,0,1
17136,12,4,1,1,0,1,0,0,1,0,1
17137,1,4,1,1,0,1,0,1,0,0,1
17138,12,4,1,1,0,1,0,1,0,0,1
17139,8,4,1,1,0,1,0,1,0,0,1
17140,8,4,1,1,0,1,0,1,0,0,1
17141,8,4,1,1,0,1,0,0,1,0,1
17142,8,4,5,1,0,1,0,0,1,0,1
17143,8,4,1,1,0,1,0,0,1,0,1
17144,12,4,5,1,0,1,0,1,0,0,1
17146,19,4,1,1,0,1,0,1,0,0,1
17147,12,4,2,0,1,1,0,1,0,0,1
17148,12,4,1,0,1,1,0,1,0,0,1
17149,12,4,1,0,1,1,0,0,1,0,1
17150,1,4,3,1,0,1,0,1,0,0,1
17151,1,4,1,1,0,1,0,1,0,0,1
17152,1,4,1,1,0,1,0,1,0,0,1
17153,1,4,1,1,0,1,0,1,0,0,1
17154,1,4,3,1,0,1,0,1,0,0,1
17155,1,4,1,1,0,1,0,0,1,0,1
17156,1,4,1,1,0,1,0,0,1,0,1
17157,16,4,1,1,0,1,0,1,0,0,1
17158,16,4,1,1,0,1,0,1,0,0,1
17159,4,4,1,1,0,1,0,1,0,0,1
17161,4,4,1,1,0,1,0,1,0,0,1
17163,2,4,3,1,0,1,0,1,0,0,1
17164,2,4,1,1,0,1,0,1,0,0,1
17165,1,4,1,1,0,1,0,1,0,0,1
17166,16,4,1,1,0,1,0,1,0,0,1
17167,14,4,3,1,0,1,0,0,1,0,1
17168,1,4,1,1,0,1,0,0,1,0,1
17169,1,4,1,1,0,1,0,1,0,0,1
17170,1,4,1,1,0,1,0,1,0,0,1
17171,1,4,1,1,0,1,0,1,0,0,1
17172,1,4,1,1,0,1,0,1,0,0,1
17173,1,4,1,1,0,1,0,1,0,0,1
17174,1,4,1,1,0,1,0,1,0,0,1
17175,1,4,1,1,0,1,0,1,0,0,1
17176,1,4,1,0,1,1,0,1,0,0,1
17177,3,4,3,1,0,1,0,0,1,0,1
17178,3,4,1,1,0,1,0,0,1,0,1
17179,14,4,2,0,1,1,0,1,0,0,1
17181,14,6,1,0,1,1,0,0,1,0,1
17182,14,4,2,0,1,1,0,1,0,0,1
17183,1,4,1,1,0,1,0,0,1,0,1
17184,13,4,3,1,0,1,0,0,1,0,1
17185,13,4,1,1,0,1,0,1,0,0,1
17186,15,4,1,1,0,1,0,0,1,0,1
17187,1,4,5,1,0,1,0,1,0,0,1
17188,1,4,1,1,0,1,0,1,0,0,1
17189,1,4,1,1,0,1,0,0,1,0,1
17190,1,4,1,1,0,1,0,1,0,0,1
17191,1,4,3,1,0,1,0,1,0,0,1
17192,1,4,1,1,0,1,0,1,0,0,1
17193,1,4,1,1,0,1,0,1,0,0,1
17194,1,4,1,1,0,1,0,1,0,0,1
17195,1,4,1,1,0,1,0,0,1,0,1
17196,6,4,1,1,0,1,0,0,1,0,1
17197,6,4,1,1,0,1,0,0,1,0,1
17198,18,4,1,1,0,1,0,1,0,0,1
17199,18,4,1,1,0,1,0,1,0,0,1
17200,18,4,1,1,0,1,0,0,1,0,1
17201,18,4,1,1,0,1,0,1,0,0,1
17202,18,4,3,1,0,1,0,1,0,0,1
17203,18,4,1,1,0,1,0,0,1,0,1
17204,18,4,1,1,0,1,0,1,0,0,1
17205,18,5,1,1,0,1,0,0,1,0,1
17206,18,4,5,1,0,1,0,0,1,0,1
17207,18,4,1,1,0,1,0,1,0,0,1
17208,18,4,1,1,0,1,0,1,0,0,1
17209,18,4,1,1,0,1,0,1,0,0,1
17211,18,4,1,1,0,1,0,1,0,0,1
17212,18,4,1,1,0,1,0,1,0,0,1
17213,18,4,1,1,0,1,0,1,0,0,1
17214,18,4,1,1,0,1,0,1,0,0,1
17215,18,4,1,1,0,1,0,0,1,0,1
17216,18,5,1,1,0,1,0,0,1,0,1
17217,18,4,1,1,0,1,0,1,0,0,1
17218,18,6,1,0,1,1,0,1,0,0,1
17219,18,6,1,0,1,1,0,1,0,0,1
17220,1,4,2,0,1,1,0,0,1,0,1
17221,1,4,3,0,1,1,0,1,0,0,1
17222,1,4,1,0,1,1,0,1,0,0,1
17223,1,4,1,0,1,1,0,0,1,0,1
17224,1,4,1,0,1,1,0,1,0,0,1
17225,1,4,3,0,1,1,0,1,0,0,1
17226,1,4,1,0,1,1,0,1,0,0,1
17227,1,4,1,0,1,1,0,1,0,0,1
17228,1,4,2,0,1,1,0,1,0,0,1
17229,1,4,5,0,1,1,0,1,0,0,1
17230,1,4,1,0,1,1,0,0,1,0,1
17231,2,4,1,1,0,1,0,1,0,0,1
17232,2,4,1,1,0,1,0,1,0,0,1
17233,2,4,1,1,0,1,0,1,0,0,1
17234,2,4,1,1,0,1,0,0,1,0,1
17235,2,4,1,1,0,1,0,1,0,0,1
17236,2,4,1,1,0,1,0,1,0,0,1
17237,2,4,1,1,0,1,0,1,0,0,1
17238,2,4,1,1,0,1,0,0,1,0,1
17239,2,4,1,1,0,1,0,1,0,0,1
17240,2,4,1,1,0,1,0,1,0,0,1
17241,2,4,1,1,0,1,0,1,0,0,1
17242,2,4,1,1,0,1,0,1,0,0,1
17243,2,4,1,1,0,1,0,1,0,0,1
17244,2,4,1,1,0,1,0,1,0,0,1
17245,2,4,1,1,0,1,0,1,0,0,1
17246,2,4,1,1,0,1,0,1,0,0,1
17247,2,4,1,1,0,1,0,1,0,0,1
17248,2,4,1,1,0,1,0,1,0,0,1
17249,2,4,1,1,0,1,0,1,0,0,1
17250,2,4,1,1,0,1,0,1,0,0,1
17251,2,4,1,1,0,1,0,0,1,0,1
17252,2,4,3,1,0,1,0,0,1,0,1
17253,2,4,1,1,0,1,0,1,0,0,1
17254,2,4,1,1,0,1,0,1,0,0,1
17255,2,4,4,1,0,1,0,1,0,0,1
17256,2,4,5,1,0,1,0,0,1,0,1
17257,2,4,1,1,0,1,0,1,0,0,1
17258,12,4,3,1,0,1,0,1,0,0,1
17259,12,4,1,1,0,1,0,1,0,0,1
17260,12,4,1,1,0,1,0,1,0,0,1
17261,12,4,1,1,0,1,0,0,1,0,1
17262,17,4,2,0,1,1,0,0,1,0,1
17263,17,4,1,0,1,1,0,0,1,0,1
17264,17,4,1,0,1,1,0,0,1,0,1
17265,17,4,1,0,1,1,0,0,1,0,1
17266,17,4,2,0,1,1,0,0,1,0,1
17267,17,4,2,0,1,1,0,1,0,0,1
17268,17,4,1,0,1,1,0,1,0,0,1
17269,17,4,1,0,1,1,0,0,1,0,1
17270,17,4,3,0,1,1,0,0,1,0,1
17272,17,4,1,0,1,1,0,1,0,0,1
17273,17,4,1,0,1,1,0,0,1,0,1
17276,17,4,1,0,1,1,0,0,1,0,1
17277,17,4,3,0,1,1,0,1,0,0,1
17279,17,4,1,0,1,1,0,0,1,0,1
17280,17,4,2,0,1,1,0,0,1,0,1
17281,17,4,1,0,1,1,0,1,0,0,1
17282,17,4,2,0,1,1,0,1,0,0,1
17283,19,4,1,1,0,1,0,1,0,0,1
17284,5,4,1,1,0,1,0,1,0,0,1
17285,15,6,1,0,1,1,0,1,0,0,1
17286,19,4,1,1,0,1,0,1,0,0,1
17287,5,4,1,1,0,1,0,1,0,0,1
17290,3,4,1,1,0,1,0,0,1,0,1
17291,3,4,1,1,0,1,0,0,1,0,1
